dates,details,scores,reviews
 7/28/2019 , Lisa |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Take 3 500mg a day.  I'm still on Metformin 1000 2 x a day.  Utimately want to be off of the pharma meds by next yesr.  Started because my A1C1 was moving higher. I've been using Berberine since May 1st.  The BS numbers are lowering, expect my A1C1 will have too.  I'm also losing weight, 7 pds as of this AM.  With Metformin, that was never possible. Yes have loose bowels, I'll deal.Can't believe the weight is melting.  In my 20's was diagnosed with LOW BS, so watching it carefully."
 7/16/2019 ,  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Polycystic ovary syndrome (PCOS) , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have PCOS and PMDD caused by Intense Accutane treatment in childhood together with oral contraception (Diane-35 and Cindy). Berberine is a game changer. I take it together with I3C and SAM-e. Since I started the treatment several weeks ago, I'm calm as a baby, very cuddly, no pimples and a beautifully loose weight, while my boobs look proportionally big as never. The only disadvantage would be less tolerance for alcohol, but that might be for the best. I think every few months I need to take a, break to get that bile flowing. So far I'm pleased."
 6/19/2019 , GinnyL |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I've been taking a good source of Berberine HCI from Intelligent Labs, for a couple weeks now.  I've used a different brand that had no effect at all, but the brand I'm taking now is working very well.  Make sure you have a good source.  I take 1 500 mg capsule before each meal and it keeps my blood sugar from rising as high as it normally did without taking it and it has lowered my fasting bg.  Most mornings now it is under 100, in the 90s. I'm also doing Dr. Richard Bernstein's diabetic diet o,f 6g carbs for breakfast, 12g for lunch and 12g for supper. My last a1c 2 months ago was 6.2 and I'm shooting for normal a1c and blood sugars, which I hope to see by the next time I go in to have it checked. I also walk 30 minutes at least once a day and many times 3x/day after each meal, when I can.  I could not tolerate metformin at all, so this is a great alternative for me. I'm hopeful."
 4/30/2019 , brensgrrl |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Berberine is the same as Chinen Salt
 2/28/2019 , BJohn |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Wow. I get teary eyed. I was taking Metformin 2000 mg/day, typically in the 140s fasting. Taking Cinnamon, Berberine and Bitter Melon for six months, gradually weaned myself completely from Metformin. Blood work confirms AIC in the green. Daily in the mid-70s. Doctor says keep on doing it.  Your mileage may vary."
 1/14/2018 ,  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Not seeing any benefit after one bottle. Will continue for at least 90 days. 
 11/28/2017 ,  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",depuis 3 mois pour 2cp/j de 500mg matin et soir
 9/25/2017 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Weight loss , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Caused severe constipation but gave me energy, clear thinking and made me feel not hungry all day."
 8/21/2017 , mommyflower |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Started Berberine two weeks ago, after taking Metformin for 2days before with terrible side effects. The Berberine has kept my weight down and glucose down. I have seen many comments and wanted to say, be careful of the brands with other supplements mixed in. I advise to take a Berberine HCL product. Do your research on products. Mine is working well at 1200mg daily Bio nutrition. And Low carbs 50-100 daily, no Bread/starch products, lots of water. Exercise walking mornings 2 miles."
 8/20/2017 , ErinE |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",1500 mg per day. Three 500mg capsules three times/day. (Brand: Natural Factors)
 7/22/2017 , JayEss |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Polycystic ovary syndrome (PCOS) , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I take 500mg once daily for PCOS. The effects I have experienced after taking it are severe, including feeling anxious and hyperventilation. Anxious feelings last for hours. Hyperventilation lasts only for a few minutes. I take Berberine 500mg by Thorne Research."
 6/29/2017 , Peter |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","The use of 400mg berberine 2X daily is just as effective, if not more so, of 500mg Metformin 2X daily to control my blood glucose level. I am type 2 diabetic. My fasting glucose runs consistently between 100-110 and I am on no special diet."
 6/10/2017 , llkee |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Rather than insulin, I started using berberine and salacia oblonga 500 mg 3 times a day before meals. My blood sugar dropped significantly but wanted to see A1C results before commenting here. In 90 days, AIC went from 11 to 6.8. Dr says to keep at it, she is pleased. Beats 4 shots of insulin daily which was initial prescription."
 6/10/2017 , olrobert |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Berberine says it helps maintain a healthy blood sugar lever. It does not say it lowers blood sugar. I has done nothing for me and I am taking 900MG a day
 5/19/2017 , n/a |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had a severe staph infection under my armpit and had this treated at a hospital, so I know what staph infections feel like. I had researched before what Berberine can do and found out it treats staph infections too! So this time when I got a staph infection (again after working outside in my garden) I took berberine and that burning pain under my skin near my knee cap is subsiding and I feel a hundred percent better. Fantastic to wake up feeling so much better!! I can't say enough about t,his Berberine as it has really helped me!! And it is more natural!"
 5/8/2017 ,  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Congestive heart failure (CHF) , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have taken this amazing herb  for three months to find that it does indeed work on my severe case of candida with no adverse side effects  overall I am very satisfied  with the results
 4/30/2017 ,  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have lowered my total cholesterol by 51 points from 261 to 210 and my ldl from 177 to 127 and my non hdl From 198 to 149 points under Dr. Supervision with very slight diet change. Drs. were impressed. Cardiologist still agreeing to hold off starting Rapatha at my request as long as I continue to reduce the numbers. 
 4/8/2017 ,  Age: 75 or over |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 3/29/2017 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Just as good as metmorfine without the side effects
 3/17/2017 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/17/2017 , Greg |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Unbelievable results with no side effects!! 
 2/7/2017 , Jadensc |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Polycystic ovary syndrome (PCOS) , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I'm insulin resistance due to Pcos this was recommended to me from my Dr. So far I have had no issues with this and I'm losing few pounds. Just had blood work done and looking forward to seeing good numbers. 
 12/11/2016 , Nana Monster |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have now lowered my A1-C from 9.9 to 6.9 am thankful to have found this. I'm allergic to most drugs out there and this really works for me. I have found my cholesterol levels have gone down too. Hoping that all will continue to work as I've lost 20 lbs on it and am holding steady with no weight gain.
 11/14/2016 ,  Age: 19-24 |     ," Condition: Polycystic ovary syndrome (PCOS) , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I was diagnosed w pcos when i was 16-17  im 24 now     No change in diet or exercise or birth control  i usually have to take bc to get my periods and to regulate my hormones     I took this for about two weeks and BAM i got my period i was so shocked! it was regular no abnormal side effect nothing it was great i recommend it 
 11/9/2016 , Lori |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I developed type 2 diabetes recently and also was diagnosed with Hep C, I just finished hep c meds and have been very worried about my liver and kidneys.  The medication they put me on effects both so I decided to try Berberine. I am down to one RX pill a day for diabetes now instead of 2.  My blood sugar has been very good and I have noticed my blood pressure is also better but am afraid to go off of those just yet.  It took about a week to see any change but so far so good."
 9/6/2016 , Nana Monster |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I posted a few weeks ago on the berberine and would like to update my progress. I've lowered my A1-C from 8.4 to 7.7 which is a great drop. I'm having a bit of an increase in numbers right now but I'm sick so that always makes them go higher. I'm VERY pleased with this product and will continue to use it.
 9/5/2016 , Lisa N. |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My A1C was 7.4 and within 7 months that I've been using berberine, my A1C went down to 5.7. It really works for me."
 8/22/2016 , Tony |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was vacationing in China and Japan.  Somewhere along the way I ate some bad food.  I had very bad diarrhea and a low grade fever for several days. It cleared up within a day or 2 taking the Berberine.  Just in time for my return to home, otherwise they might have thought I had Zika or something, and not let me back in the country. "
 8/11/2016 , bigplns |  Age: 75 or over |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I have had type 2 diabetes for 12 years and have been on metformin and most recently januvia. My blood sugar has slowly crept up from the 150 to the low 200's. Started taking Berberine about three weeks ago and have had steady fasting blood sugars at 150. The only drawback I have experienced is looseness of my bowels. I'm hoping that over time that the diarrhea will subside!
 8/3/2016 , bigtfrancis |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","since using berberine 2x 900mg daily, my wake up numbers have dropped 20 points ,averaging 120,down from 140,.,."
 6/23/2016 , storageman |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Take 3 (500mg) day on #41. No negative side effects but BG seem to have dropped significantly. Will take for 3 months. Have not informed my Doctor yet, but look forward to next a1C. Last 5/17/2016 = 7.2"
 6/3/2016 , Mzladymc |  Age: 65-74 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Berberine has brought my A1C down from 7.5 to 6.1 in a 1 year period 
 4/2/2016 , lori 7111 |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",diabetes
 3/11/2016 , Sunny |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","2 times a day 400 by Nutritional concepts Very significantly lowered my LDL and triglycerides.  [taken with silybum marianum]    It did not lower my glucose readings, nor raise HDL."
 2/26/2016 ,  Age: 55-64 |     ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Noted increase in Chemical sensitivity, liver tenderness then increased inflammatory pain on it. Question if due to genetically poor detox ability?"
 1/6/2016 , Granny |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Two months and my AC1 level dropped from 7.2 to 5.7
 1/1/2016 ,  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have taken it over 1 month, I have no noticeable change in my blood sugar readings,fasting or otherwise and recently I have been having dizzy spells, this is the only thing I have added to my diet so am wondering if it is the berberine????"
 11/27/2015 , Sage |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Weight loss , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",A great find for me.  Easy to keep appetite under control taking this twice a day.
 10/20/2015 ,  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",It has lowered my fasting glucose to below 100. I have yet to see my HgbA1c in 3 months.
 8/16/2015 , Angela |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Too soo to determine effectiveness, I had an A1c of 6.1, but I have a low iron which could present a false high. Are we supposed to be on this forever or just until the tests are normal?"
 7/5/2015 , Xestarqueen  |  Age: 25-34 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have PCOS, high testosterone but my blood sugar has never been high. I don't eat a lot of sugar and I hate having to go get Metformin just for PCOS. I started taking berberine to lower my testosterone. I don't know if this was meant for weight loss but my weight has finally been coming off (I've always exercised regularly) and I don't have much of a sweet tooth anymore. I can't even finish a cookie (not that I'm complaining)   I feel like this product is definitely helping me balance out my PC,OS symptoms, more so than Metformin ever did. "
 5/29/2015 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Polycystic ovary syndrome (PCOS) , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Taking this medicine caused weakness and pimples.
 5/12/2015 ,  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 4/18/2015 , LPATO |  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","J' AVAIS 1,56GR/L DE GLUCOSE SANGUIN A JEÛN, AVEC IMC 26. DEPUIS NOVEMBRE 2014 JE PRENDS BERBERINE 2 GÉLULES DE 500MG/JOUR + ATORVASTATINE 20MG/JOUR ET PETIT RÉGIME  QUI M' A FAIT PERDRE 3KG.  RÉSULTAT, LE 6 1 2015, GLYCEMIE À JEUN 1,24 ET LE 25 3 2015, GLYCÉMIE À JEÛN 1,17. AUCUN EFFET SECONDAIRE À CE JOUR.  JE CONTINUE, PUISQUE ÇA MARCHE."
 4/15/2015 , reddingcastro |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I was taking Invokana as well as Actose to control my type II diabetes but my doctor took me off of the Actose and switched me to Berberine and my FBS has actually improved. My A1c has improved as well. VERY happy using Berberine to help control my blood sugar levels.
 4/8/2015 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Taking Golden Seal which contains berberine when started feeling numbness on my chic and pain on the side of my head due to a prepontine tumor. The symptoms went away.
 3/28/2015 , dguapo |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Before reading about the positive effects of Berberine at reducing Cholesterol; my total Cholesterol was 285 and my LDL was 178!  6 months later I rechecked my Cholesterol.  Total Cholesterol 201 LDL 134.  I've always eaten very healthy foods and exercised so I can not conclude that it was diet change or exercise.  In my opinion Berberine helped reduce these numbers.  Additionally, I did not have any negative side effects."
 3/22/2015 , sunshine860 |  Age: 65-74 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 3/8/2015 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had borderline high cholesterol for a few years. A healthy diet and exercise only got me down to about 230 total. After taking berberine for ~30 days, the value went down about 20%. LDL was also down ~20%. No noticeable side effects.     The goal will be not to take on a continual basis but 30 days on and 30 days off. From everything that I have read, herbal treatments can loose efficacy if taken continually. We'll see how this goes. "
 3/2/2015 , jjbert |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/25/2015 , Lindy |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Stopped taking a irregular heart (A Fib)med cause BAD side effects. Was fine very little if any A fib on my own for few weeks. Doc had recommended Berberine 500mg 2x day months ago but just started it Sunday and last night (Tuesday) 2:30am my heart woke me as was irregular, rapid and as bad as it ever has gotten and lasted through morning which never had happened before. Blood pressure was very low too and felt dizzy as did on med. So glad to see the review on rapid heart rate as makes me think ,it really was Berberine. I have always not done well with meds etc. and get tired when told well no one else gets that through the years only years later to have it listed as side effect.   I say WELL NOW YOU HAVE heard of someone do NOT say that again and be open to it!!!!!!  I will let you know if it turns out NOT to be Berberine."
 2/22/2015 ,  Age: 65-74 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",My doctor suggested taking Berberine to reduce mu Hemoglobin A1c. My blood sugar was 5.7-6.0 and is now one year later 5.3.  I have not changed anything else and have just continued taking the Vital Berberine 200mg twice daily and my numbers have come down:)
 2/5/2015 , Knarf |  Age: 35-44 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Usually reduces stomach pains and diarrhea shortly after taking it. Usually effective regardless of how bad the symptoms are. Product used is Berberine Hydrochloride, Beijing Zhong Xin Pharmaceutical Factory."
 1/3/2015 , HUK |  Age: 65-74 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Berberine has been truly miraculous for me.  A1c from 7.2 to 5.5  morning blood sugars 88-110.  I had not had a blood sugar below 100 in years. I get 400mg tablets from Swanson. I take either 3 or 4 a day (1,2,1 or 1,1,1)  Only side effect was some slight abd discomfort which cleared up after a couple of weeks.  I couldn't understand why this is not more well known. The only think I could figure out is that it's too cheap for the health care industry to make much noise about it."
 12/30/2014 ,  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 12/19/2014 , Mzladymc |    On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Also have seen a drop in blood sugar and a1c... I do not use metformin anymore...
 12/19/2014 , alenka |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition:  , Overall rating 3.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 8/9/2014 , africa |  Age: 75 or over |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My husband is on metformin and glimepride for   type II diabetes.  At his last checkup, his   doctor was absolutely astounded at his A1C and lowered blood sugar.  He has reduced his metformin and looks like we will stop using the metformin."
 5/8/2014 , otielee |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I use Berberine to lower my sugar levels.  It works great and has no side effects like Metformin and works much better.
 6/26/2013 , Gary712 |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","500 mg three times a day controls blood sugar.  I stopped using Metforman as it produced little or no effect on controlling my blood sugar. No spiting, sweating, just nice effects. "
 5/15/2013 , Success! |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My blood pressure was constantly very high, even with meds.  When my med was increased, it slowed my heart down too much.  I was having serious problems because I could not tolerate most BP meds.  I started taking Berberine, and my blood pressure dropped so low that I had to skip my regular BP med.  (And my heart rate was okay.)  So far I have not noticed any side effects, but a big problem with my BP med was increased appetite, hair loss, and more.  With a little more tweaking of the Berberine ,I should not have to take BP meds anymore.  No more increased appetite, and hopefully my hair will stop thinning!"
 9/3/2012 , swabby |  Age: 65-74 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I had low gfr (49) meaning my kidney was functioning poorly. Took 200 mg Vital Nutrients brand for 60 days and my gfr raised to normal >59.
 7/15/2012 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","A pharmacist in Vietnam advised me to take Antesik, a local Berberine-based medication, for indigestion. I took less than the recommended dosage over two days and woke up both nights with an extremely rapid heart rate which took several hours to slow down. This has never happened to me before and it was frightening. I see that this medication is used to treat heart disease but it seemed to cause heart problems for me! My stomach does feel better though. I would like to know if this is a recogniz,ed side effect of Berberine."
 10/21/2011 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 3.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Taking it for prediabetes. Went form 135 to 120. No further improvement noted.
