dates,details,scores,reviews
 8/14/2015 , Ronda |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","our dog bear a puppy had parvo we started him right away on cs took 5 days and he is well and a happy pup again, we had never used this before, Thanks to colloidal Silver he is well and we made our own cs   "
 7/23/2015 , Beverly |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Our family has used CS for years; both for us and our pets.  Strep throat, wounds, a rescue dog with MRSA and a horrible mouth with infected gums, and much more.  It's worked every time.  We never use antibiotics anymore.  CS works fast and completely."
 7/13/2015 , stpaulygirl |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have had intense sinusitis in the past, and the use of colloidal silver spray has taken away ALL of the affects and the sinusitis has not come back, the pressure, the drips, or the headaches. The first time I sprayed it up my nose, I felt a slight burning, and then felt two clumps dislodge from my sinus area, and drip like two soft peanut sized globs, down the back of my throat, and the pressure was relieved IMMEDIATELY.  If I feel a little pressure start to return, I put a fresh batch of coll,oidal silver spray in my bottle, and after a few hours of sprays, I can tell my sinusitis has been alleviated."
 4/21/2015 , Happygson |  Age: 75 or over |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My grandpa was suffering from an enlarged prostate. He tried different drugs but all with lots of bleeding and other problems. I told him about colloidal silver (I use Super Tyndall Effect colloidal silver by Silver Living Tech). I helped him flush it through his catheter 2ice daily. When he started he could not pee without the catheter. 4 months later he was able to pee without a catheter (he still needs the catheter sometimes). I also bought a lot of it for him to drink it along with the flush,ing treatment (about 15 cups of 15 ppm daily, although my grandma would forget to give him all 15 and sometimes gave him only 2 or 3 a day). I think if he would have drank the 15 cups he would be much better now, but he still had improvement. He is feeling much better, happier because the catheter is not as needed, and we will see what happens in another 4 months. He is starting other treatments though because unfortunately insurances don't cover colloidal silver and it can get a bit pricey."
 4/1/2015 , jtm |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: General Health And Wellness , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 3/30/2015 , frannykins |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Collodal Silver is the best overall anti biotic! I have seen it heal MRSA, Strep,Staph and a host of other illnesses. Dont always go along with the thought that ""Medicine"" must be pharmacy made.That is not what nature intended."
 3/17/2015 ,  Age: 55-64 |     ," Condition: General Health And Wellness , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 2/5/2015 , Thomas789 |  Age: 35-44 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Have been using colloidal silver with fantastic results for 7 years. If used internally with first symptoms of cold or flu, they go away the same day. Cuts and bruises heal within a few days and peal off lika a band aid revealing newly formed skin. Amazing natural remedy without side effects. "
 2/4/2015 , Dianne |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was a chronic sinus sufferer until I discovered how well Silver Colloidal works as apposed to penicillin. I've gone from apx 6 prescriptions of penicillin per yr to 0, I no longer suffer from chronic sinus infections!!  Remember big pharma is not in the business of keeping you healthy, that would break them.  I'll never understand why Doctors do not promote healthy alternatives??   "
 2/4/2015 , Chadwick |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","my son had a cough that lasted 3 months.  Then his twin sister got it 3 weeks after him.   Antibiotics didn't work.  I was told he was becoming asthmatic.  I was told she may be becoming asthmatic as well.  We were sent home with a puffer which helped temporarily. I had already been researching colloidal silver but was hesitant to try it.  Then I discovered water damage under my kitchen sink from a water filter system I installed.  A line had a drip long enough to damage the bottom of the sink b,asin and had soaked through the wall into my front living room.  I pulled the couch away from the wall and discovered black mold.  I immediately ordered 15ppm colloidal silver nasal spray and administered it to my son as soon as i got it in the afternoon (2 shots up each nostril) then again before bed.  Again the next morning before school, again after school, and again before bed that night. HIS COUGH WAS GONE after that!!  Nothing else worked.  That was when he was in the 1st grade.  He is now in the 4th grade and hasn't missed a day of school or been sick since!!  Mold is known to cause asthma.  Colloidal silver is known to kill mold.      I have used this stuff to stop gingivitis, sinus infections, and many other things.  I use super strong 500ppm in my hot tub.  I don't have to put anything else in it.  I change the water every 4 months and probably don't have to . I am sold for LIFE on the benefits above and beyond antibiotics.  It is nature's antibiotic.    "
 1/16/2015 , possible quack ;) |  Age: 19-24 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Doctors may ask the ""natural quacks""about their experience, and they will have all the evidence they need.  it does work for ear infection. ... and boils. .  silver brings the cells of our body back to embryonic state so we that way we can be healed...  although anything above 15ppm is toxic.   Anything more is useless because the body doors not absorb it well.   "
 12/30/2014 ,  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","ive had prostate infections for over 20 years. usually it takes 30 days of some serious cipro to cure. i had a bad infection, couldn't get antibiotics, took the silver and the infection was completely gone within 5 days."
 12/26/2014 , Lilirosa |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My husband bought a kit to make the product. I took only one dose while it was still purple in color. I was suffering from pneumonia and hospitalized. Within minutes of swallowing the liquid two blisters erupted on my cheek, they burst almost immediately, and are still in the same raw looking condition and it's now eleven days ago. I have used antiseptic ointment, iodine, and antibiotic ointment but they are still the same in appearance.... Any help would be appreciated to help these things go a,way...  Also, the following morning after taking the liquid, I had a very bad migraine headache, and have had  headaches probably half a dozen times since. I do not usually suffer with headaches... Could there be a connection?  Any help please....  Thank you."
 12/23/2014 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: General Health And Wellness , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 11/12/2014 , uktanny |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",i had a very painful carbuncle type staph infection that i get every couple of years and if not treated by antibiotics becomes horrific. i had recently bought some colloidal silver and so decided to give it a go and have had fantastic results within 3 days the large painful red lump significantly reduced and is now well on its way to being totally cleared up the use of any antibiotics!
 10/20/2014 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",This stuff is amazing I don't care wat anyone says it has always always worked for me and my kids.
 10/6/2014 , sovereign silver |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Intestinal and digestive problems
 10/3/2014 , BOOMER |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: General Health And Wellness , Overall rating 1.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 9/8/2014 , jslregnurse |  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I love to read the web MD reviews on ANYTHING alternative.  I have worked in healthcare for over 17 years and I have a master's degree in nursing, so I KNOW about medical and health related research- I take it ALL with a grain of salt because 90% of it is Pharma funded and biased. Now, onto colloidal silver.  Not sure why it is knocked so hard here.  In allopathic (or mainstream medicine) it is readily used to treat severe wounds and has been for ages.  It is really a ""go to"" treatment in that r,ealm.    I agree with using it under supervision and for specific reasons by someone who is highly trained and educated.  I use it intermittently when I get a cold to avoid a sinus infection, steroids (which mess up your immune system) and antibiotics (which also mess up your immune system), and it IS effective.  I never have to use it for more than a few days.  I use it under the direction and supervision of my primary MD, who is board certified in family practice.  Go out and find an allopathic MD that practices Functional medicine and they will not lead you astray! "
 9/8/2014 , MBI Nutraceuticals 30 PPM |  Age: 45-54 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My dog got bitten by another dog around his neck area at the dog park about a month and a half ago. I took him to the vet and he got stitches as well as antibiotics and an anti inflamatory. The medicine worked well until about 10 days when it ran out. After a couple of days a horrible infection set on. We took him back to the vet and they opened up the incision, cleaned out the area and put in some drains to get rid of all the pus around his neck. They prescribed some more meds. It healed along ,fine until it ran out. Then the whole nightmare started all over again four a couple more times. By then I was desperate to be done with this whole ordeal. I paid the vet over $1,100 and nothing was working. Then I did some research online and found colloidal silver. I had nothing to lose. I had to try something different. I found it at GNC for about $26. I followed the instructions on the bottle and administered it both orally and topically. After only a week my dog's infection is  about 90% gone! I don't usually write reviews but in this instance I think it could perhaps help someone in a similar situation desperate to find relief. This works on humans as well as animals. It is an incredible treatment for a skin infrction in my experience!"
 8/6/2014 , louise |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 2.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","used colloidal silver for eye infection, made eye worse until 3 days after stopping. Still have infection symptoms...going to eye doc.   used instruction from internet med site."
 7/3/2014 ,  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 3.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","No, it's NOT a miracle treatment. Don't be misled by hundreds of positive testimonies here depicting CS as a ""wonder antibiotic"". In retrospect I should have been suspicious when I read all the positive reviews here b4 buying my own silver machine, 'cos most of them rated for the ""Ease of Use"" at 5 stars --- but how can it be 5 stars when u have to make it urself with a dedicated machine, each time for hours, let alone all the careful washing beforehand!!!? But I didn't ha ha... foolish me :D   , However, not that I'm saying I regret buying the machine, no, no, it's a good investment I think (mine is SilverLung btw).  All am saying is it is not as miraculous as spammers here would like u to believe.    From my experience, CS is GREAT for mild scald/burn  and cuts (haven't suffered any more severe ones since acquiring the machine (touching wood), so no experience); absolutely great, takes care of the pain in no time --- well, ok, this by itself is quite miraculous :)  Also, quite good for otitis externa, but needs to spray it for several times a day. I have vitiligo patches, which can become hypersensitive to the sun/UV after medication is applied on them, when that happens they become super itchy and disturb sleep --- CS takes care of it well, but might need to re-spray near morning. In short, unexpectedly I find it to be a good pain and itch killer for skin lesions!    But it is NOT effective for treatment or prevention of acne. Okay for folliculitis (infection of hair follicle). I haven't taken it internally so far.  And that's about all I have tried it for so far. Good luck!"
 6/21/2014 , simplicity |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I treated my cat with this. After spending hundreds of dollars at the vet,and my cat being near death, I had to try another approach. He has IBD and was on prednisone. When he began vomiting and liquid BM again and his wt. went to 4 lbs from  original 18 lbs. It was time to put him down or explore. Within 1 day of colloidal silver, he QUIT vomiting. I gave him 4 drops in each bowl of food- fed about 8 small meals per day. Everyday he got a bit better. its been 1 month since starting C.S. and I s,topped all but 3 drops am and pm. He weighs about 14 lbs.now. He is playing and hunting again. He once again lays in my lap. Since getting sick- all he would do is lay under the bed, eat constantly and have it come out both ends constantly. Its as if he was never sick. I also gave it to my cat who has herpes in his eyes. He is also better. His eyes are clear and he keeps them open now , where he was squinting and bumping into everything before the C.S.  I will use this treatment first from now on for most illnesses. Than if it doesn't work I will seek out the Vet or Dr. I already know it will save me a bundle. "
 6/21/2014 , BillC |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have been suffering with sinus infections for 25 years now seeing specialist after specialist,  on antibiotics every month once even for a solid year,  have had sinus surgery, use a neti pot, and nothing has stopped the infections.   A friend has been after me for years to try colloidal silver mixed with peppermint oil in a spray/pump bottle like used for saline nasal spray.   For the FIRST time I have been sinus infection free for 2 months.   When I ran out of CS for over a week the infection, returned.   She brought me another bottle and told me to spray it in my nostrils every time I think about it.  In two days no more yellow from my nose,  facial pain is gone,  and no more fever.   I was reluctant to try it because of the NIH claims against it but now I am considering purchasing my own CS generator.   This has been the only thing that has helped after all the years of antibiotics, sinus cleansing in the doctors' offices, sinus surgery,  and my neti pot.  I'm still in disbelief but there is no other explanation. "
 6/6/2014 ,  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have found colloidal silver to be very effective for sore throats (if taken as soon as you start feeling a sore throat it will eliminate the sore throat in less than 24 hours), I have not had a sore throat last more than 2 hours in 10 years. pink eye (gone in less than 24 hours), Not all brands work. Work great for healing wounds and infection. I had a young man with a severe burn from a campfire and he was in severe pain and the wound was inflamed and raw. After taking it internally and apply,ing it to the wound and the wound dressing the burn was completely scabbed over and the infection was gone and so was the pain. I got a big hug the next morning. We were on an island with no doctors."
 5/24/2014 , AmyK |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Nature's Sunshine is the only brand I trust.  It cured to yeast infections 10 years ago and I have not had one since.
 5/18/2014 , meg |  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have a combination of blepharitis and rosacea on my eyelids as well as one heck of a case of allergic eyes.  My eyes tear heavily, which leads to wet lids, causing intense burning, swelling, itching, and welts at its high points. The ophthalmologist wants me to take antibiotics for the rest of my life, which improves the condition but not completely (and who wants to do that to their body?).  Well, I ran out of the antibiotics 2 weeks ago & haven't been able to get the refill. Today, the healt,h food store suggested colloidal silver. I've put one drop in each eye 8 hrs apart and rubbed the liquid on my lids.  INSTANT relief.  Not even my $400 eye drops stopped the tearing. My eyes haven't teared all day and my beet red, thick swollen lids are calming down rapidly. Amazing.  I can't wait to see what they look like in a few days.  I decided to try it on my Alaskan Malamutes' constant itchy ears and she has slept peacefully most of the day. I am hopeful this will fix our ailments but will use it sparingly and cautiously."
 5/2/2014 , Allan Suttons My colliodal silver |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 4.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I had to have surgery for a skin sinus that started out as an abscess. It got infected and was suppose to take antibiotics. Antibiotics give me clossridium difficile. So I did not want to take them. Started taking CS every 4 hours and the infection nearly gone and I feel great. Also use the spray for sinus.  
 4/21/2014 , Barbz |  Age: 55-64 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After suffering shingles across my face, right eye, in my mouth and throat I immediately began taking colloidal silver water as I knew of it's benefits for other ailments. It was too late for the anti-whatever chemical drug (thank goodness) so within a matter of a few weeks, symptoms were gone and have never returned as I take 5 mls most days now. I also never get a cold or flu ..... happy with using it."
 3/31/2014 , wouldchuk |  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Found CS to be very effective in external, scrapes, bites, cuts and the like--so I have seen rapid healing of external skin problems. I am trying it internally now at the teaspoonful per day--it does give me an enhancement of energy.  I have read other articles claiming CS ""enhances"" the activity and efficacy of some anti-biotics and drugs. I have yet to discover this myself, but will look to using CS in other ways.  As a caregiver to elders, bed sores are an issue, and I have yet to use it as a,n ointment or cream of CS, however, such is available. With positive results for myself, I will continue to apply CS to explore its benefits."
 3/24/2014 , merrymix |  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","As a mother of 8, grandmother of 13, and great grandmother of 2, I have used Colloidal Silver since I first read about it at least 20 years ago.  We have used it for just about everything, fungus infections, ear infections, strep throat, cancer, septic conditions, food poisoning, staph infections, candida, skin ulcers and burns, pets and plants.   It is amazingly effective in a short period of time.   The only thing it's not 100 effective with is diabetes and some viruses."
 3/16/2014 , Axiomaticsilver |    On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Nebulising Ionic silver was the backbone to curing my discoid eczema. The only side effect is you may never have to visit your doctor again... FACT!
 2/17/2014 , f*ckdoctors |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",BOLD FACE LYING MEDICAL INDUSTRY 
 1/31/2014 , dhurst |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I use colloidal silver as an anti fungal treatment. It cleared up my athletes foot in a matter of days, as opposed to tinactin, or lotrimin which usually takes a week or more, depending on how early I catch it."
 1/30/2014 , TK |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After reading 5 star reviews by every single reviewer, I thought I would try to see if a 4 star review would make it in.  I have never used the product but have my doubts as it seems to good to be true, and it is NOT an essential chemical in the body (as magnesium is for example).  It does have antibacterial properties."
 1/23/2014 , LYNN |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",SOVEREIGN SILVER IS THE ONLY THING THAT HAS HELPED MY LUNGS & RESPITORY PROBLEM...I USE IT IN THE NEUBLIZER INSTEAD OF DUO NEB...GOT RID OF ALL THIS HORRIBLE STUFF. VERY SATISFIED...ALSO TOOK ORALLY.  
 12/13/2013 , Sue B. |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was very happy with the results I experienced when I came in contact with MRSA a year ago.  I did follow up care on an elderly man who came home from the hospital with MRSA.  I broke out a couple of weeks into his care.  I took several TBLSPs a day of Silver, and was amazed how well the tell-tale wound and bumps surrounding it cleared up.  Not having insurance, it was my best bet and it worked! I would highly recommend it for treatment!"
 11/21/2013 , sl_sparkle |  Age: 19-24 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",Cures my ear when I get an ear infection everytime
 11/19/2013 , Ell |  Age: 45-54 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Unbelievable that WebMD would let stand it's negative comments about CS.  This is the single most important supplement that I take.  I've cured me and mine of many illnesses, from herpes to cold/flu.  It's effective against all viruses and bacteria.  Do your research and don't depend on WebMD.  If I could only have one supplement or ""drug"" for my entire life, I would choose CS  and try to sneak in some DMSO as well!  I only wish I'd learned of it years ago--I could have helped some family member,s."
 10/24/2013 ,      ," Condition: General Health And Wellness , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 10/14/2013 , me |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",upset stomach  
 9/14/2013 , pitbill |  Age: 45-54 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I suffer from cold sores and nothing has helped. I tried CS and it was remarkable. A few sprays on the sore 3-4 times a day and the last sore was gone in a day and a half. 
 9/7/2013 , Mschmidt |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 4.7 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My whole family was sick with a sore throat and cold. I had just started taking colloidal silver to build my immune system and I stayed well. Why are Drs. Not using it instead of antibiotics which kill all your good bacteria and then you have to start all over building it up with  diet and lots of probiotics. What is wrong with this country?we are going backwards and everyone is getting sick from Drs giving them terrible drugs that make them have long term chronic conditions. Finally there are f,ew Drs. That are recognizing this! "
 7/30/2013 ,  Age: 35-44 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",
 7/19/2013 , ???? |  Age: 55-64 |   On supplement for 5 to less than 10 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post"," Works for mrsa. Dose dependent. Refer to Dr.Robert O Beckers work. Used it with my mother. And as a disinfectant. Works for herpes. I haven't had an outbreak for 2 years.  Stopped taking valtrex. I've used it in a nebulizer to break up mucous. Works, but I wouldn't recommend as I've seen pros and cons listed on the internet. Works for sores and things of that nature quickly. I had a chemical reaction to hair dye once. Had no effect on that. Had to get a steroid shot. I make my own colloidal sil,ver. 10 ppm. No set dosage. Some days I may drink a half cup, other days a cup, or a pint. Other days none at all. Will always try this before conventional drugs. And the beauty is, if I'm needing to take standard drugs, I can keep taking the silver."
 7/8/2013 ,  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",My four year old daughter got mrsa after a surgery. They tried two different IV antibiotics and one orally. Nothing worked. We tried colloidal silver and in two days it was 80% better. In four days it was gone. Now we use it for everything. No one in our family has had to take antibiotics since.
 3/4/2013 ,  Age: 35-44 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","My daughter has had cellulitis three times in the past year. The last occurrence, she was put on Clyndomycin(sp). A week and half after that 10 days regimen, another red hot patch showed up on her stomach. I had vented to my massage therapist and he told me about colloidal silver. He has been using it for about 10 years with success. I realized I had heard of it before from my grandma years ago. I had already ordered it and thankfully it had arrived before her stomach patch appeared. To be hones,t, I was pretty skeptical. I first saw the patch in the evening around 8pm. I saturated her skin with the colloidal silver and gave her a TBLSP orally. I checked it again at midnight, thinking nothing would have changed, and the patch was about half the size as it had been earlier. I proceeded to do the same thing every 3-4 hours and by noon the next day, it was gone. Totally shocked, amazed and ecstatic. If I can prevent her from being on heavy antibiotics 3x a year, then that will save her gut and immune system. "
 2/20/2013 , SoulSeeker |  Age: 55-64 |   On supplement for 6 months to less than 1 year |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","It cleared my pneumonia up in a week  (usually 3-4 weeks when I use strong antibiotics) and my energy was back too. I use it in my nebulizer when my bronchitis acts up, and it clears me up by nightfall. My friend has double-over from pain urinary tract infections frequently. I gave her a bottle of homemade CS and told her how to use it.  She took the bottle out of my hands and took a big swig.  While at home she took a few more doses.  She said by that night the pain was gone and by the next day, the fever was gone too.  She couldn't stop thanking me for the colloidal silver.  She said that it would have taken her almost 2 weeks to get the results she had in 3 days with the colloidal silver.  Needless to say, she is a true believer and user of CS now as am I."
 2/20/2013 ,  Age: 65-74 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",I could not be more pleased than I am with this fantastic result. I was not even sick with influenza but the husband was seriously ill. And he recovered in record time thanks to Colloidal silver.
 2/19/2013 , RC |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","After a severe car accident my son was hospitalized for over a month with multiple fractures and numerous surgeries.  He was diagnosed with MRSA while in the hospital,  I immediately made my Colloidal Silver (10 ppm) and brought it to the hospital the next day.  I put it by his bed and told him to sip it every few hours. This treatment continued throughout his stay at the Hospital.  He was finally released after 6 weeks.  On his next DR visit he had blood work done by the infectious disease DR a,nd they could not find any trace of MRSA.  The DR ordered another blood test, again it confirmed he did not have MRSA in his blood.  I've been making CS since the early 90's  we very rarely have colds or flu and we try to remember to take it just before going to crowded places like restaurants or concerts,etc. We wouldn't be without it."
 2/19/2013 , tohot |  Age: 55-64 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",My husband took colloidal silver for Hep C and after taking it for several months his Dr tested him for Hep C again and it cam back Neg.  No Hep C YEA 
 2/19/2013 ,  Age: 55-64 |   On supplement for 10 years or more |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","Colloidal Silver is my heal all remedy. I've used it successfully for eyes, ears, nose, throat, fever, flu, cough, cold, disinfectant with lavander oil on sprayer for my hands.    CS is very effective compared to pharma antibiotics.  I was give by my MD an antibiotic with fluouride in it and it made me feel so ghastly, the room was seemed to be spinning, i was nauseaus, stomach pain, all this did not exist until i took that medicine.  I stopped it and turned to colloidal silver, in 24 hours time, i was up and about.  For cystitis with DMSO, it cleared me of pain and discomfort in 4 hours time!      I also wash and soak my vegetables and fruits with them.    I use home made EIS/colloidal silver from 5 to 15ppm.  However, if we are sick, we go for the colloidal silver of Utopia Silver for more strength and effectiveness.    Melly"
 2/18/2013 , HealingMindN |  Age: 45-54 |   On supplement for 1 to 6 months |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post",My mother uses a colloidal silver gel that dissipates her rosacea almost immediately. (She only recently started getting rosacea about 2 months ago.) We use CS gel for any type of skin problems and wounds including our pets. We swish vigorously with colloidal silver 10ppm when hit by a toothache and the pain dissipates immediately. We trust CS far more than any of the bizarre chemicals like fluoride and chloramine in the water supply to protect our health.
 2/18/2013 , Tpratt |  Age: 45-54 |     ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I started using Colloidal Silver a couple years ago. I had a brown reclue spider bite and the only thing I put on it was my CS, it cleared it up within a week, I also burnt my fingers on my curling iron, I tried everything, but the only thing that helped with the burn was Colloidal Silver, it took the pain away immeditally and it never even blistered. I drink 2oz a day plus I use it as a nose spray for my sinus. It is an amazing product that I will not ever be without again."
 2/18/2013 , who8dmous |  Age: 55-64 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I was diagnosed with MRSA, after 3 rounds of major antibiotics I started using silver.  It worked!  I take it on a regular basis.  After a lot of research, my brother swears by it as well for other things.  I gave some of a co-worker who had to go, every 6 months to check for skin cancer.  She put it directly on the cancers, by the time she had to go to get them taken off, they were gone.  She uses it on every spot now and her doctor is only checking her once a year now."
 2/18/2013 , jacktom |  Age: 45-54 |   On supplement for 2 to less than 5 years |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have used colloidal silver for about 1 year now and am very happy with the results. i combined it with prescription Bactrim 800mg 6 tablespoons per day 20 ppm for a week and it wiped out abscesses from a Mersa infection. I continue to take 2 tablespoons per day and have not had another infection in over 4 months! It has also cured sore throat, sinus infections and pink eye. I even use it on my dog for his intestinal infections and it cured him quickly! i use a generator i bought online. Highly, recommended and effective and a great alternative to dangerous prescription drugs! "
 1/30/2013 , verebia |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 5.0 ,Effectiveness,Ease of Use,Satisfaction,Report this post","What an amazing product,, after years of trying everything and spending tons of money on dr and meds I finally found something that actually works... I've been using colloidal silver 50 ppm for only 2 days and have noticed instant relief from excessive nasal drip and bad breathe,, I can breathe and it feels great! I plan on using this forever and trying for any future issues.. highly recommend..."
 12/18/2012 , Alvinahw |  Age: 25-34 |   On supplement for less than 1 month |   ," Condition: Other , Overall rating 1.3 ,Effectiveness,Ease of Use,Satisfaction,Report this post","I have purchased colloidal silver for someone very close to me suffering with HIV she had results right away how ever I have not been updated with her condition as I have moved to another state. However you must be very careful when buying Colloidal silver I bought from the company that claims the have atom size colloidal silver and no chemicals up to 18000 ppm, but it was a hoax. the stuff tast like citric acid and was not effective at all."
